id,name,category,price,stock
8263,electronics-8263,electronics,20.31,341
8264,clothing-8264,clothing,21.68,348
8265,books-8265,books,23.05,355
8266,home-8266,home,24.42,362
8267,toys-8267,toys,25.79,369
8268,food-8268,food,27.16,376
8269,electronics-8269,electronics,28.53,383
8270,clothing-8270,clothing,29.90,390
8271,books-8271,books,31.27,397
8272,home-8272,home,32.64,404
8273,toys-8273,toys,34.01,411
8274,food-8274,food,35.38,418
8275,electronics-8275,electronics,36.75,425
8276,clothing-8276,clothing,38.12,432
8277,books-8277,books,39.49,439
8278,home-8278,home,40.86,446
8279,toys-8279,toys,42.23,453
8280,food-8280,food,43.60,460
8281,electronics-8281,electronics,44.97,467
8282,clothing-8282,clothing,46.34,474
8283,books-8283,books,47.71,481
8284,home-8284,home,49.08,488
8285,toys-8285,toys,50.45,495
8286,food-8286,food,51.82,2
8287,electronics-8287,electronics,53.19,9
8288,clothing-8288,clothing,54.56,16
8289,books-8289,books,55.93,23
8290,home-8290,home,57.30,30
8291,toys-8291,toys,58.67,37
8292,food-8292,food,60.04,44
8293,electronics-8293,electronics,61.41,51
8294,clothing-8294,clothing,62.78,58
8295,books-8295,books,64.15,65
8296,home-8296,home,65.52,72
8297,toys-8297,toys,66.89,79
8298,food-8298,food,68.26,86
8299,electronics-8299,electronics,69.63,93
8300,clothing-8300,clothing,71.00,100
8301,books-8301,books,72.37,107
8302,home-8302,home,73.74,114
8303,toys-8303,toys,75.11,121
8304,food-8304,food,76.48,128
8305,electronics-8305,electronics,77.85,135
8306,clothing-8306,clothing,79.22,142
8307,books-8307,books,80.59,149
8308,home-8308,home,81.96,156
8309,toys-8309,toys,83.33,163
8310,food-8310,food,84.70,170
8311,electronics-8311,electronics,86.07,177
8312,clothing-8312,clothing,87.44,184
8313,books-8313,books,88.81,191
8314,home-8314,home,90.18,198
8315,toys-8315,toys,91.55,205
8316,food-8316,food,92.92,212
8317,electronics-8317,electronics,94.29,219
8318,clothing-8318,clothing,95.66,226
8319,books-8319,books,97.03,233
8320,home-8320,home,98.40,240
8321,toys-8321,toys,99.77,247
8322,food-8322,food,1.14,254
8323,electronics-8323,electronics,2.51,261
8324,clothing-8324,clothing,3.88,268
8325,books-8325,books,5.25,275
8326,home-8326,home,6.62,282
8327,toys-8327,toys,7.99,289
8328,food-8328,food,9.36,296
8329,electronics-8329,electronics,10.73,303
8330,clothing-8330,clothing,12.10,310
8331,books-8331,books,13.47,317
8332,home-8332,home,14.84,324
8333,toys-8333,toys,16.21,331
8334,food-8334,food,17.58,338
8335,electronics-8335,electronics,18.95,345
8336,clothing-8336,clothing,20.32,352
8337,books-8337,books,21.69,359
8338,home-8338,home,23.06,366
8339,toys-8339,toys,24.43,373
8340,food-8340,food,25.80,380
8341,electronics-8341,electronics,27.17,387
8342,clothing-8342,clothing,28.54,394
8343,books-8343,books,29.91,401
8344,home-8344,home,31.28,408
8345,toys-8345,toys,32.65,415
8346,food-8346,food,34.02,422
8347,electronics-8347,electronics,35.39,429
8348,clothing-8348,clothing,36.76,436
8349,books-8349,books,38.13,443
8350,home-8350,home,39.50,450
8351,toys-8351,toys,40.87,457
8352,food-8352,food,42.24,464
8353,electronics-8353,electronics,43.61,471
8354,clothing-8354,clothing,44.98,478
8355,books-8355,books,46.35,485
8356,home-8356,home,47.72,492
8357,toys-8357,toys,49.09,499
8358,food-8358,food,50.46,6
8359,electronics-8359,electronics,51.83,13
8360,clothing-8360,clothing,53.20,20
8361,books-8361,books,54.57,27
8362,home-8362,home,55.94,34
8363,toys-8363,toys,57.31,41
8364,food-8364,food,58.68,48
8365,electronics-8365,electronics,60.05,55
8366,clothing-8366,clothing,61.42,62
8367,books-8367,books,62.79,69
8368,home-8368,home,64.16,76
8369,toys-8369,toys,65.53,83
8370,food-8370,food,66.90,90
8371,electronics-8371,electronics,68.27,97
8372,clothing-8372,clothing,69.64,104
8373,books-8373,books,71.01,111
8374,home-8374,home,72.38,118
8375,toys-8375,toys,73.75,125
8376,food-8376,food,75.12,132
8377,electronics-8377,electronics,76.49,139
8378,clothing-8378,clothing,77.86,146
8379,books-8379,books,79.23,153
8380,home-8380,home,80.60,160
8381,toys-8381,toys,81.97,167
8382,food-8382,food,83.34,174
8383,electronics-8383,electronics,84.71,181
8384,clothing-8384,clothing,86.08,188
8385,books-8385,books,87.45,195
8386,home-8386,home,88.82,202
8387,toys-8387,toys,90.19,209
8388,food-8388,food,91.56,216
8389,electronics-8389,electronics,92.93,223
8390,clothing-8390,clothing,94.30,230
8391,books-8391,books,95.67,237
8392,home-8392,home,97.04,244
8393,toys-8393,toys,98.41,251
8394,food-8394,food,99.78,258
8395,electronics-8395,electronics,1.15,265
8396,clothing-8396,clothing,2.52,272
8397,books-8397,books,3.89,279
8398,home-8398,home,5.26,286
8399,toys-8399,toys,6.63,293
8400,food-8400,food,8.00,300
8401,electronics-8401,electronics,9.37,307
8402,clothing-8402,clothing,10.74,314
8403,books-8403,books,12.11,321
8404,home-8404,home,13.48,328
8405,toys-8405,toys,14.85,335
8406,food-8406,food,16.22,342
8407,electronics-8407,electronics,17.59,349
8408,clothing-8408,clothing,18.96,356
8409,books-8409,books,20.33,363
8410,home-8410,home,21.70,370
8411,toys-8411,toys,23.07,377
8412,food-8412,food,24.44,384
8413,electronics-8413,electronics,25.81,391
8414,clothing-8414,clothing,27.18,398
8415,books-8415,books,28.55,405
8416,home-8416,home,29.92,412
8417,toys-8417,toys,31.29,419
8418,food-8418,food,32.66,426
8419,electronics-8419,electronics,34.03,433
8420,clothing-8420,clothing,35.40,440
8421,books-8421,books,36.77,447
8422,home-8422,home,38.14,454
8423,toys-8423,toys,39.51,461
8424,food-8424,food,40.88,468
8425,electronics-8425,electronics,42.25,475
8426,clothing-8426,clothing,43.62,482
8427,books-8427,books,44.99,489
8428,home-8428,home,46.36,496
8429,toys-8429,toys,47.73,3
8430,food-8430,food,49.10,10
8431,electronics-8431,electronics,50.47,17
8432,clothing-8432,clothing,51.84,24
8433,books-8433,books,53.21,31
8434,home-8434,home,54.58,38
8435,toys-8435,toys,55.95,45
8436,food-8436,food,57.32,52
8437,electronics-8437,electronics,58.69,59
8438,clothing-8438,clothing,60.06,66
8439,books-8439,books,61.43,73
8440,home-8440,home,62.80,80
8441,toys-8441,toys,64.17,87
8442,food-8442,food,65.54,94
8443,electronics-8443,electronics,66.91,101
8444,clothing-8444,clothing,68.28,108
8445,books-8445,books,69.65,115
8446,home-8446,home,71.02,122
8447,toys-8447,toys,72.39,129
8448,food-8448,food,73.76,136
8449,electronics-8449,electronics,75.13,143
8450,clothing-8450,clothing,76.50,150
8451,books-8451,books,77.87,157
8452,home-8452,home,79.24,164
8453,toys-8453,toys,80.61,171
8454,food-8454,food,81.98,178
8455,electronics-8455,electronics,83.35,185
8456,clothing-8456,clothing,84.72,192
8457,books-8457,books,86.09,199
8458,home-8458,home,87.46,206
8459,toys-8459,toys,88.83,213
8460,food-8460,food,90.20,220
8461,electronics-8461,electronics,91.57,227
8462,clothing-8462,clothing,92.94,234
8463,books-8463,books,94.31,241
8464,home-8464,home,95.68,248
8465,toys-8465,toys,97.05,255
8466,food-8466,food,98.42,262
8467,electronics-8467,electronics,99.79,269
8468,clothing-8468,clothing,1.16,276
8469,books-8469,books,2.53,283
8470,home-8470,home,3.90,290
8471,toys-8471,toys,5.27,297
8472,food-8472,food,6.64,304
8473,electronics-8473,electronics,8.01,311
8474,clothing-8474,clothing,9.38,318
8475,books-8475,books,10.75,325
8476,home-8476,home,12.12,332
8477,toys-8477,toys,13.49,339
8478,food-8478,food,14.86,346
8479,electronics-8479,electronics,16.23,353
8480,clothing-8480,clothing,17.60,360
8481,books-8481,books,18.97,367
8482,home-8482,home,20.34,374
8483,toys-8483,toys,21.71,381
8484,food-8484,food,23.08,388
8485,electronics-8485,electronics,24.45,395
8486,clothing-8486,clothing,25.82,402
8487,books-8487,books,27.19,409
8488,home-8488,home,28.56,416
8489,toys-8489,toys,29.93,423
8490,food-8490,food,31.30,430
8491,electronics-8491,electronics,32.67,437
8492,clothing-8492,clothing,34.04,444
8493,books-8493,books,35.41,451
8494,home-8494,home,36.78,458
8495,toys-8495,toys,38.15,465
8496,food-8496,food,39.52,472
8497,electronics-8497,electronics,40.89,479
8498,clothing-8498,clothing,42.26,486
8499,books-8499,books,43.63,493
8500,home-8500,home,45.00,0
8501,toys-8501,toys,46.37,7
8502,food-8502,food,47.74,14
8503,electronics-8503,electronics,49.11,21
8504,clothing-8504,clothing,50.48,28
8505,books-8505,books,51.85,35
8506,home-8506,home,53.22,42
8507,toys-8507,toys,54.59,49
8508,food-8508,food,55.96,56
8509,electronics-8509,electronics,57.33,63
8510,clothing-8510,clothing,58.70,70
8511,books-8511,books,60.07,77
8512,home-8512,home,61.44,84
8513,toys-8513,toys,62.81,91
8514,food-8514,food,64.18,98
8515,electronics-8515,electronics,65.55,105
8516,clothing-8516,clothing,66.92,112
8517,books-8517,books,68.29,119
8518,home-8518,home,69.66,126
8519,toys-8519,toys,71.03,133
8520,food-8520,food,72.40,140
8521,electronics-8521,electronics,73.77,147
8522,clothing-8522,clothing,75.14,154
8523,books-8523,books,76.51,161
8524,home-8524,home,77.88,168
8525,toys-8525,toys,79.25,175
8526,food-8526,food,80.62,182
8527,electronics-8527,electronics,81.99,189
8528,clothing-8528,clothing,83.36,196
8529,books-8529,books,84.73,203
8530,home-8530,home,86.10,210
8531,toys-8531,toys,87.47,217
8532,food-8532,food,88.84,224
8533,electronics-8533,electronics,90.21,231
8534,clothing-8534,clothing,91.58,238
8535,books-8535,books,92.95,245
8536,home-8536,home,94.32,252
8537,toys-8537,toys,95.69,259
8538,food-8538,food,97.06,266
8539,electronics-8539,electronics,98.43,273
8540,clothing-8540,clothing,99.80,280
8541,books-8541,books,1.17,287
8542,home-8542,home,2.54,294
8543,toys-8543,toys,3.91,301
8544,food-8544,food,5.28,308
8545,electronics-8545,electronics,6.65,315
8546,clothing-8546,clothing,8.02,322
8547,books-8547,books,9.39,329
8548,home-8548,home,10.76,336
8549,toys-8549,toys,12.13,343
8550,food-8550,food,13.50,350
8551,electronics-8551,electronics,14.87,357
8552,clothing-8552,clothing,16.24,364
8553,books-8553,books,17.61,371
8554,home-8554,home,18.98,378
8555,toys-8555,toys,20.35,385
8556,food-8556,food,21.72,392
8557,electronics-8557,electronics,23.09,399
8558,clothing-8558,clothing,24.46,406
8559,books-8559,books,25.83,413
8560,home-8560,home,27.20,420
8561,toys-8561,toys,28.57,427
8562,food-8562,food,29.94,434
8563,electronics-8563,electronics,31.31,441
8564,clothing-8564,clothing,32.68,448
8565,books-8565,books,34.05,455
8566,home-8566,home,35.42,462
8567,toys-8567,toys,36.79,469
8568,food-8568,food,38.16,476
8569,electronics-8569,electronics,39.53,483
8570,clothing-8570,clothing,40.90,490
8571,books-8571,books,42.27,497
8572,home-8572,home,43.64,4
8573,toys-8573,toys,45.01,11
8574,food-8574,food,46.38,18
8575,electronics-8575,electronics,47.75,25
8576,clothing-8576,clothing,49.12,32
8577,books-8577,books,50.49,39
8578,home-8578,home,51.86,46
8579,toys-8579,toys,53.23,53
8580,food-8580,food,54.60,60
8581,electronics-8581,electronics,55.97,67
8582,clothing-8582,clothing,57.34,74
8583,books-8583,books,58.71,81
8584,home-8584,home,60.08,88
8585,toys-8585,toys,61.45,95
8586,food-8586,food,62.82,102
8587,electronics-8587,electronics,64.19,109
8588,clothing-8588,clothing,65.56,116
8589,books-8589,books,66.93,123
8590,home-8590,home,68.30,130
8591,toys-8591,toys,69.67,137
8592,food-8592,food,71.04,144
8593,electronics-8593,electronics,72.41,151
8594,clothing-8594,clothing,73.78,158
8595,books-8595,books,75.15,165
8596,home-8596,home,76.52,172
8597,toys-8597,toys,77.89,179
8598,food-8598,food,79.26,186
8599,electronics-8599,electronics,80.63,193
8600,clothing-8600,clothing,82.00,200
8601,books-8601,books,83.37,207
8602,home-8602,home,84.74,214
8603,toys-8603,toys,86.11,221
8604,food-8604,food,87.48,228
8605,electronics-8605,electronics,88.85,235
8606,clothing-8606,clothing,90.22,242
8607,books-8607,books,91.59,249
8608,home-8608,home,92.96,256
8609,toys-8609,toys,94.33,263
8610,food-8610,food,95.70,270
8611,electronics-8611,electronics,97.07,277
8612,clothing-8612,clothing,98.44,284
8613,books-8613,books,99.81,291
8614,home-8614,home,1.18,298
8615,toys-8615,toys,2.55,305
8616,food-8616,food,3.92,312
8617,electronics-8617,electronics,5.29,319
8618,clothing-8618,clothing,6.66,326
8619,books-8619,books,8.03,333
8620,home-8620,home,9.40,340
8621,toys-8621,toys,10.77,347
8622,food-8622,food,12.14,354
8623,electronics-8623,electronics,13.51,361
8624,clothing-8624,clothing,14.88,368
8625,books-8625,books,16.25,375
8626,home-8626,home,17.62,382
8627,toys-8627,toys,18.99,389
8628,food-8628,food,20.36,396
8629,electronics-8629,electronics,21.73,403
8630,clothing-8630,clothing,23.10,410
8631,books-8631,books,24.47,417
8632,home-8632,home,25.84,424
8633,toys-8633,toys,27.21,431
8634,food-8634,food,28.58,438
8635,electronics-8635,electronics,29.95,445
8636,clothing-8636,clothing,31.32,452
8637,books-8637,books,32.69,459
8638,home-8638,home,34.06,466
8639,toys-8639,toys,35.43,473
8640,food-8640,food,36.80,480
8641,electronics-8641,electronics,38.17,487
8642,clothing-8642,clothing,39.54,494
8643,books-8643,books,40.91,1
8644,home-8644,home,42.28,8
8645,toys-8645,toys,43.65,15
8646,food-8646,food,45.02,22
8647,electronics-8647,electronics,46.39,29
8648,clothing-8648,clothing,47.76,36
8649,books-8649,books,49.13,43
8650,home-8650,home,50.50,50
8651,toys-8651,toys,51.87,57
8652,food-8652,food,53.24,64
8653,electronics-8653,electronics,54.61,71
8654,clothing-8654,clothing,55.98,78
8655,books-8655,books,57.35,85
8656,home-8656,home,58.72,92
8657,toys-8657,toys,60.09,99
8658,food-8658,food,61.46,106
8659,electronics-8659,electronics,62.83,113
8660,clothing-8660,clothing,64.20,120
8661,books-8661,books,65.57,127
8662,home-8662,home,66.94,134
8663,toys-8663,toys,68.31,141
8664,food-8664,food,69.68,148
8665,electronics-8665,electronics,71.05,155
8666,clothing-8666,clothing,72.42,162
8667,books-8667,books,73.79,169
8668,home-8668,home,75.16,176
8669,toys-8669,toys,76.53,183
8670,food-8670,food,77.90,190
8671,electronics-8671,electronics,79.27,197
8672,clothing-8672,clothing,80.64,204
8673,books-8673,books,82.01,211
8674,home-8674,home,83.38,218
8675,toys-8675,toys,84.75,225
8676,food-8676,food,86.12,232
8677,electronics-8677,electronics,87.49,239
8678,clothing-8678,clothing,88.86,246
8679,books-8679,books,90.23,253
8680,home-8680,home,91.60,260
8681,toys-8681,toys,92.97,267
8682,food-8682,food,94.34,274
8683,electronics-8683,electronics,95.71,281
8684,clothing-8684,clothing,97.08,288
8685,books-8685,books,98.45,295
8686,home-8686,home,99.82,302
8687,toys-8687,toys,1.19,309
8688,food-8688,food,2.56,316
8689,electronics-8689,electronics,3.93,323
8690,clothing-8690,clothing,5.30,330
8691,books-8691,books,6.67,337
8692,home-8692,home,8.04,344
8693,toys-8693,toys,9.41,351
8694,food-8694,food,10.78,358
8695,electronics-8695,electronics,12.15,365
8696,clothing-8696,clothing,13.52,372
8697,books-8697,books,14.89,379
8698,home-8698,home,16.26,386
8699,toys-8699,toys,17.63,393
8700,food-8700,food,19.00,400
8701,electronics-8701,electronics,20.37,407
8702,clothing-8702,clothing,21.74,414
8703,books-8703,books,23.11,421
8704,home-8704,home,24.48,428
8705,toys-8705,toys,25.85,435
8706,food-8706,food,27.22,442
8707,electronics-8707,electronics,28.59,449
8708,clothing-8708,clothing,29.96,456
8709,books-8709,books,31.33,463
8710,home-8710,home,32.70,470
8711,toys-8711,toys,34.07,477
8712,food-8712,food,35.44,484
8713,electronics-8713,electronics,36.81,491
8714,clothing-8714,clothing,38.18,498
8715,books-8715,books,39.55,5
8716,home-8716,home,40.92,12
8717,toys-8717,toys,42.29,19
8718,food-8718,food,43.66,26
8719,electronics-8719,electronics,45.03,33
8720,clothing-8720,clothing,46.40,40
8721,books-8721,books,47.77,47
8722,home-8722,home,49.14,54
8723,toys-8723,toys,50.51,61
8724,food-8724,food,51.88,68
8725,electronics-8725,electronics,53.25,75
8726,clothing-8726,clothing,54.62,82
8727,books-8727,books,55.99,89
8728,home-8728,home,57.36,96
8729,toys-8729,toys,58.73,103
8730,food-8730,food,60.10,110
8731,electronics-8731,electronics,61.47,117
8732,clothing-8732,clothing,62.84,124
8733,books-8733,books,64.21,131
8734,home-8734,home,65.58,138
8735,toys-8735,toys,66.95,145
8736,food-8736,food,68.32,152
8737,electronics-8737,electronics,69.69,159
8738,clothing-8738,clothing,71.06,166
8739,books-8739,books,72.43,173
8740,home-8740,home,73.80,180
8741,toys-8741,toys,75.17,187
8742,food-8742,food,76.54,194
8743,electronics-8743,electronics,77.91,201
8744,clothing-8744,clothing,79.28,208
8745,books-8745,books,80.65,215
8746,home-8746,home,82.02,222
8747,toys-8747,toys,83.39,229
8748,food-8748,food,84.76,236
8749,electronics-8749,electronics,86.13,243
8750,clothing-8750,clothing,87.50,250
8751,books-8751,books,88.87,257
8752,home-8752,home,90.24,264
8753,toys-8753,toys,91.61,271
8754,food-8754,food,92.98,278
8755,electronics-8755,electronics,94.35,285
8756,clothing-8756,clothing,95.72,292
8757,books-8757,books,97.09,299
8758,home-8758,home,98.46,306
8759,toys-8759,toys,99.83,313
8760,food-8760,food,1.20,320
8761,electronics-8761,electronics,2.57,327
8762,clothing-8762,clothing,3.94,334
8763,books-8763,books,5.31,341
8764,home-8764,home,6.68,348
8765,toys-8765,toys,8.05,355
8766,food-8766,food,9.42,362
8767,electronics-8767,electronics,10.79,369
8768,clothing-8768,clothing,12.16,376
8769,books-8769,books,13.53,383
8770,home-8770,home,14.90,390
8771,toys-8771,toys,16.27,397
8772,food-8772,food,17.64,404
8773,electronics-8773,electronics,19.01,411
8774,clothing-8774,clothing,20.38,418
8775,books-8775,books,21.75,425
8776,home-8776,home,23.12,432
8777,toys-8777,toys,24.49,439
8778,food-8778,food,25.86,446
8779,electronics-8779,electronics,27.23,453
8780,clothing-8780,clothing,28.60,460
8781,books-8781,books,29.97,467
8782,home-8782,home,31.34,474
8783,toys-8783,toys,32.71,481
8784,food-8784,food,34.08,488
8785,electronics-8785,electronics,35.45,495
8786,clothing-8786,clothing,36.82,2
8787,books-8787,books,38.19,9
8788,home-8788,home,39.56,16
8789,toys-8789,toys,40.93,23
8790,food-8790,food,42.30,30
8791,electronics-8791,electronics,43.67,37
8792,clothing-8792,clothing,45.04,44
8793,books-8793,books,46.41,51
8794,home-8794,home,47.78,58
8795,toys-8795,toys,49.15,65
8796,food-8796,food,50.52,72
8797,electronics-8797,electronics,51.89,79
8798,clothing-8798,clothing,53.26,86
8799,books-8799,books,54.63,93
8800,home-8800,home,56.00,100
8801,toys-8801,toys,57.37,107
8802,food-8802,food,58.74,114
8803,electronics-8803,electronics,60.11,121
8804,clothing-8804,clothing,61.48,128
8805,books-8805,books,62.85,135
8806,home-8806,home,64.22,142
8807,toys-8807,toys,65.59,149
8808,food-8808,food,66.96,156
